kepid,kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_prad,koi_model_snr,koi_steff,koi_slogg,koi_srad,label
7121885,K03467.01,FALSE POSITIVE,33.93754213,11.1677,32990.3,138.25,1112.0,6220.0,4.414,1.066,false_positive
5213404,K03468.01,CONFIRMED,20.7057153,9.678,115.9,3.22,13.5,5668.0,3.792,2.437,planet_transit
6205566,K07772.01,FALSE POSITIVE,3.7228679,9.557,52.1,0.74,9.8,6046.0,4.509,0.927,false_positive
11551692,K01781.03,CONFIRMED,58.0198583,5.348,1286.6,3.46,66.0,4920.0,4.62,0.72,planet_transit
7287391,K03546.01,FALSE POSITIVE,4.286103033,2.6422,173359.0,25.8,397.1,4206.0,4.663,0.591,false_positive
6756202,K03547.01,FALSE POSITIVE,290.7778719,12.0525,225767.0,45.27,1836.8,5207.0,4.585,0.734,false_positive
10215869,K03548.01,FALSE POSITIVE,5.017239915,4.36126,144642.0,41.75,970.9,6519.0,4.41,1.079,false_positive
5456319,K07728.01,FALSE POSITIVE,0.937923475,3.164,40.4,0.52,12.0,5398.0,4.58,0.805,false_positive
2307206,K03549.01,FALSE POSITIVE,204.0329342,17.5623,411374.0,57.35,884.9,5553.0,4.577,0.806,false_positive
7025540,K03550.01,FALSE POSITIVE,2.148219541,2.94091,457844.0,49.6,619.8,4694.0,4.6,0.672,false_positive
7620844,K03551.01,FALSE POSITIVE,58.621578824,8.52961,142951.0,40.43,1887.7,5232.0,4.554,0.725,false_positive
6677267,K03622.01,FALSE POSITIVE,3.125821128,2.2163,5025.4,110.58,245.2,6137.0,3.705,2.852,false_positive
7732791,K03623.01,FALSE POSITIVE,1.032068851,2.1344,121993.0,44.35,140.0,4387.0,4.587,0.711,false_positive
5736801,K07739.01,FALSE POSITIVE,6.6751871,2.372,178.3,1.09,7.0,5774.0,4.567,0.818,false_positive
8177798,K03624.01,FALSE POSITIVE,1.450205839,3.6373,25883.7,92.78,419.0,7564.0,4.093,1.893,false_positive
10489521,K03625.01,FALSE POSITIVE,3.224486463,4.61686,403734.0,79.08,1905.1,6389.0,4.331,1.16,false_positive
12643582,K03626.01,FALSE POSITIVE,44.14579777,4.088,224228.0,62.24,434.9,5876.0,4.492,0.896,false_positive
9328641,K03400.01,FALSE POSITIVE,33.3239576,37.217,2012.1,2.55,173.7,5192.0,4.707,0.555,false_positive
5991070,K07756.01,FALSE POSITIVE,0.94102954,4.415,34.5,1.41,13.3,5766.0,3.783,2.409,false_positive
5531953,K01681.02,CONFIRMED,1.992812339,2.066,314.8,6.81,16.8,3638.0,4.844,0.42,planet_transit
3757778,K03402.01,FALSE POSITIVE,36.514374043,6.48255,111620.0,33.27,1701.1,5811.0,4.465,1.0,false_positive
11754430,K03403.01,CONFIRMED,39.818832,10.757,199.1,2.23,29.4,5710.0,4.073,1.524,planet_transit
9995771,K03470.02,CONFIRMED,25.4337864,6.514,302.0,2.0,14.3,5806.0,4.321,1.158,planet_transit
11875511,K03471.01,FALSE POSITIVE,67.451045,8.9387,7062.8,36.7,205.4,4847.0,3.726,2.191,false_positive
5213230,K03474.01,CONFIRMED,52.6095103,8.202,203.7,1.83,15.3,5881.0,4.259,1.294,planet_transit
3326377,K01830.02,CONFIRMED,198.7106251,8.638,2094.8,3.56,62.1,5180.0,4.548,0.8,planet_transit
6233466,K03552.01,FALSE POSITIVE,15.873380595,8.0429,208362.0,630.53,978.2,5622.0,3.907,1.895,false_positive
11249624,K03553.01,FALSE POSITIVE,65.583665567,5.01216,242398.0,41.22,1649.5,5516.0,4.65,0.666,false_positive
6426592,K03554.01,FALSE POSITIVE,394.67816267,6.05443,253376.0,52.16,1500.7,5780.0,4.505,0.83,false_positive
8491745,K03555.01,FALSE POSITIVE,111.31980522,23.0078,62704.9,63.68,3433.7,5022.0,3.562,2.58,false_positive
3970117,K03556.01,FALSE POSITIVE,110.29512684,16.5339,176336.0,37.88,2084.3,5753.0,4.503,0.895,false_positive
11147814,K03334.01,FALSE POSITIVE,95.178317934,3.60125,128575.0,28.75,2279.1,4523.0,4.615,0.653,false_positive
10922659,K03335.01,CONFIRMED,31.2543238,5.662,438.0,2.29,14.7,6246.0,4.433,1.092,planet_transit
8892720,K03336.01,FALSE POSITIVE,61.4911479,9.745,58702.9,22.76,1421.7,5830.0,4.54,0.876,false_positive
6021275,K00284.04,CONFIRMED,110.2867031,4.427,145.3,1.41,16.4,5931.0,4.322,1.101,planet_transit
7869917,K01525.02,CONFIRMED,11.8061737,4.472,88.1,2.87,10.1,6900.0,3.843,2.599,planet_transit
11754430,K03403.02,CONFIRMED,6.15828666,6.329,57.7,1.2,16.4,5710.0,4.073,1.524,planet_transit
6032920,K07757.01,FALSE POSITIVE,10.828825742,0.7275,92.1,0.76,4.8,5862.0,4.584,0.785,false_positive
8409295,K03404.01,CONFIRMED,82.292865,7.048,371.1,1.82,13.0,5626.0,4.467,0.957,planet_transit
7131760,K03407.01,CONFIRMED,92.436978,6.432,955.2,2.89,17.8,5595.0,4.606,0.741,planet_transit
9468382,K03409.01,FALSE POSITIVE,11.08260553,6.23,601.2,7.34,51.3,5125.0,3.674,2.196,false_positive
6145201,K03475.01,FALSE POSITIVE,22.7832776,4.194,120.2,1.33,18.2,6517.0,4.382,1.159,false_positive
5986209,K03476.01,FALSE POSITIVE,23.737952838,8.50818,95883.6,53.27,1221.2,5559.0,4.394,1.0,false_positive
9226339,K03477.01,FALSE POSITIVE,21.4618453,5.675,122.2,19.89,13.4,5806.0,4.283,1.213,false_positive
6525209,K03479.01,FALSE POSITIVE,75.13194883,20.8729,122372.0,26.21,3625.5,5365.0,4.586,0.729,false_positive
5534965,K03557.01,FALSE POSITIVE,243.82122131,10.9312,56799.3,56.63,2804.3,6370.0,4.228,1.316,false_positive
9965206,K03558.01,FALSE POSITIVE,16.227548674,5.08666,192688.0,46.52,1870.0,5297.0,4.587,0.795,false_positive
4247023,K03559.01,FALSE POSITIVE,47.189437,11.555,370871.0,66.71,804.0,5458.0,4.381,0.972,false_positive
4848423,K03560.01,FALSE POSITIVE,1.501760172,5.85519,387905.0,90.92,2624.0,6327.0,4.315,1.29,false_positive
11403216,K03561.01,FALSE POSITIVE,4.05325447,4.0116,110916.0,1668.79,446.1,6022.0,4.453,1.039,false_positive
11853878,K01833.02,CONFIRMED,7.68433346,1.4346,1175.0,2.58,28.5,4402.0,4.682,0.572,planet_transit
5774375,K07740.01,FALSE POSITIVE,1.549979213,7.5945,370546.0,136.64,672.7,5408.0,3.777,2.058,false_positive
8263752,K03338.01,FALSE POSITIVE,10.99381963,3.7889,1685.8,40.17,102.9,6553.0,4.366,1.157,false_positive
8263752,K03338.02,FALSE POSITIVE,10.9938087,5.0403,1456.9,5.33,100.4,6553.0,4.366,1.157,false_positive
9285265,K03410.01,CONFIRMED,16.5860329,7.043,231.3,2.09,14.6,5626.0,4.149,1.389,planet_transit
5780930,K03412.01,CONFIRMED,16.7525077,3.174,338.3,3.65,18.2,4807.0,3.906,1.802,planet_transit
4164393,K03413.01,FALSE POSITIVE,49.612757516,7.07603,130460.0,57.08,2070.3,6241.0,4.45,1.031,false_positive
7288444,K03482.01,CONFIRMED,15.3317719,5.467,179.2,1.91,13.3,5726.0,4.228,1.285,planet_transit
10881457,K03484.01,CONFIRMED,84.704139,10.393,655.7,4.17,17.0,6085.0,4.115,1.634,planet_transit
5513861,K07731.01,FALSE POSITIVE,0.755105584,5.02374,250026.0,76.26,2158.5,6592.0,4.369,1.19,false_positive
9948002,K03562.01,FALSE POSITIVE,101.26336282,17.8951,72792.5,44.0,3573.1,6309.0,4.413,1.062,false_positive
5264304,K03563.01,FALSE POSITIVE,120.58167178,8.2904,192896.0,41.71,1184.8,5294.0,4.651,0.673,false_positive
10960995,K03564.01,FALSE POSITIVE,1.558544209,3.3727,225588.0,35.12,421.6,4868.0,4.582,0.708,false_positive
9592575,K03565.01,FALSE POSITIVE,2.63757408,5.9626,169658.0,76.02,1471.6,5639.0,4.509,0.953,false_positive
7898576,K03566.01,FALSE POSITIVE,8.64636188,8.73607,218072.0,54.24,2441.7,6444.0,4.382,1.134,false_positive
5806800,K07741.01,FALSE POSITIVE,125.288206,3.695,241.6,1.5,9.4,5881.0,4.48,0.973,false_positive
11671429,K03567.01,FALSE POSITIVE,112.46358893,31.8273,242411.0,129.04,1374.0,7426.0,3.903,2.463,false_positive
5392897,K03342.01,FALSE POSITIVE,42.39930429,18.3609,205992.0,44.7,2261.9,6153.0,4.487,0.962,false_positive
11810124,K03344.01,CONFIRMED,11.6044881,3.409,267.6,1.88,14.5,5533.0,4.275,1.166,planet_transit
6023859,K03414.01,FALSE POSITIVE,27.009807384,1.96698,67898.0,22.32,541.3,3900.0,4.727,0.534,false_positive
3433668,K03415.01,CONFIRMED,15.0219784,5.068,96.9,1.77,7.4,5831.0,4.162,1.382,planet_transit
7503885,K03417.01,CONFIRMED,91.078624,10.304,738.6,3.26,20.8,5915.0,4.437,1.008,planet_transit
3629330,K03418.01,CONFIRMED,85.272459,13.31,767.8,3.85,18.9,5922.0,4.349,1.057,planet_transit
5471289,K03485.01,FALSE POSITIVE,12.42592675,29.1701,410.3,2.66,63.7,5952.0,4.489,0.971,false_positive
9783760,K03487.01,FALSE POSITIVE,89.7398137,3.26371,81096.0,38.01,296.0,5777.0,4.608,0.747,false_positive
9528430,K03489.01,FALSE POSITIVE,90.08255562,19.7301,43252.2,49.2,3571.6,6523.0,3.835,2.343,false_positive
5529552,K07732.01,FALSE POSITIVE,0.759768478,2.824,57.4,0.64,12.9,5481.0,4.574,0.815,false_positive
8882847,K03490.01,FALSE POSITIVE,42.2011587,8.479,178.1,37.39,15.9,6200.0,4.135,1.449,false_positive
9773869,K03568.01,FALSE POSITIVE,15.65129028,6.7631,398641.0,78.3,359.7,6137.0,4.418,1.103,false_positive
6707942,K03569.01,FALSE POSITIVE,9.014220178,2.76441,34085.6,15.49,1109.2,4842.0,4.573,0.73,false_positive
5023948,K03570.01,FALSE POSITIVE,1.824653341,4.25512,176739.0,55.44,1833.7,6413.0,4.372,0.941,false_positive
5113053,K03571.01,FALSE POSITIVE,3.185090259,4.80188,423276.0,92.5,1909.2,6516.0,4.249,1.279,false_positive
5817957,K07742.01,FALSE POSITIVE,372.76888,23.27,1157.2,3.66,22.8,5800.0,4.514,0.894,false_positive
11853878,K01833.03,CONFIRMED,5.70940795,1.622,586.7,1.51,20.2,4402.0,4.682,0.572,planet_transit
4743508,K03572.01,FALSE POSITIVE,2.086076372,2.4032,58858.0,1543.74,159.3,6124.0,4.265,1.119,false_positive
11810124,K03344.02,CONFIRMED,3.63898953,2.252,209.6,1.68,16.0,5533.0,4.275,1.166,planet_transit
11303322,K03345.01,CONFIRMED,38.1303324,6.53,180.4,1.54,11.6,6370.0,4.41,1.106,planet_transit
11241912,K03346.01,CONFIRMED,14.42735088,4.857,117.0,1.53,21.5,5929.0,4.403,1.04,planet_transit
8824737,K03347.01,CONFIRMED,12.90235874,2.446,354.4,1.49,15.7,5530.0,4.586,0.788,planet_transit
9349757,K03348.01,CONFIRMED,36.4337867,4.388,406.8,2.2,16.2,5566.0,4.329,1.099,planet_transit
11519134,K03419.01,FALSE POSITIVE,58.5850357,3.5939,75468.0,149.98,656.5,6379.0,3.925,1.994,false_positive
7703955,K01707.02,CONFIRMED,265.47847,10.28,1040.7,4.2,18.1,5792.0,4.375,1.005,planet_transit
8552719,K01792.02,FALSE POSITIVE,1.546222068,7.998,49.4,0.77,56.6,5611.0,4.388,1.073,false_positive
12164634,K03491.01,FALSE POSITIVE,89.3313828,11.919,2177.6,8.02,169.5,6860.0,4.233,1.467,false_positive
5193077,K03492.01,FALSE POSITIVE,22.2941485,3.188,100.9,1.5,13.6,5915.0,4.223,1.392,false_positive
8880123,K03493.01,CONFIRMED,46.7162336,7.259,345.5,2.03,15.4,5856.0,4.386,1.092,planet_transit
10068919,K03573.01,FALSE POSITIVE,43.56225858,3.6873,51325.0,80.02,163.6,6411.0,4.307,1.216,false_positive
7353970,K03574.01,FALSE POSITIVE,198.443477,9.9776,39943.0,41.72,464.2,5420.0,4.502,0.868,false_positive
12316447,K03575.01,FALSE POSITIVE,17.907664726,5.58652,265411.0,282.86,1731.4,6173.0,4.447,1.041,false_positive
5823557,K07743.01,FALSE POSITIVE,2.4044122,4.575,42.7,0.85,10.8,6398.0,4.276,1.249,false_positive
10491554,K03576.01,FALSE POSITIVE,22.77196484,8.3476,325446.0,104.17,305.2,6049.0,4.067,1.557,false_positive
9785454,K03577.01,FALSE POSITIVE,184.52015392,15.3564,49269.0,23.38,1759.1,5341.0,4.514,0.776,false_positive
8636333,K03349.01,CONFIRMED,82.175197,8.664,546.4,2.24,20.8,6247.0,4.489,0.954,planet_transit
7136958,K03350.01,FALSE POSITIVE,29.015852933,7.19844,71432.1,1183.06,1268.8,5783.0,4.415,0.941,false_positive
1995732,K03351.01,FALSE POSITIVE,77.36241476,12.1317,96585.8,41.66,1246.3,5359.0,4.57,0.79,false_positive
6069674,K07761.01,FALSE POSITIVE,495.71095,4.514,443.1,4.41,8.5,6054.0,3.911,1.953,false_positive
8081239,K03352.01,CONFIRMED,10.35857039,2.577,273.7,1.68,15.1,5893.0,4.423,1.02,planet_transit
3745559,K03423.01,CONFIRMED,30.2541186,2.134,576.3,2.8,12.3,6277.0,4.402,1.161,planet_transit
8356054,K03424.01,FALSE POSITIVE,17.081202417,7.20617,134143.0,39.24,1524.8,5431.0,4.623,0.708,false_positive
9117416,K03425.01,CONFIRMED,20.034708,6.49,124.4,2.24,22.9,6120.0,3.934,2.0,planet_transit
9117416,K03425.02,CONFIRMED,3.15722086,3.762,49.7,1.41,17.4,6120.0,3.934,2.0,planet_transit
7517261,K03496.01,CONFIRMED,23.2385587,8.432,161.2,2.18,15.5,6602.0,4.108,1.685,planet_transit
5653795,K07734.01,FALSE POSITIVE,118.314913,4.79,216.3,7.23,7.0,6190.0,3.34,4.763,false_positive
8424002,K03497.01,CONFIRMED,20.35971899,2.1521,345.7,0.8,26.8,3419.0,4.904,0.344,planet_transit
8635938,K03498.01,FALSE POSITIVE,43.798566,6.401,290.4,48.52,26.1,5611.0,3.842,2.227,false_positive
10464666,K03578.01,FALSE POSITIVE,131.73630485,5.28476,58381.2,54.38,1241.0,5102.0,3.962,1.669,false_positive
5024292,K03579.01,FALSE POSITIVE,4.301031137,5.65214,204153.0,93.01,1526.2,6386.0,4.208,1.548,false_positive
4659255,K03580.01,FALSE POSITIVE,198.01379181,9.72673,142501.0,38.49,1411.3,5359.0,4.566,0.708,false_positive
8263746,K03581.01,FALSE POSITIVE,10.9938268,5.0746,419208.0,52.69,469.5,4856.0,4.554,0.743,false_positive
10657406,K01837.02,CONFIRMED,1.682934607,1.8846,142.7,1.06,24.5,5201.0,4.573,0.834,planet_transit
3428468,K03582.01,FALSE POSITIVE,114.90862419,7.66397,196112.0,42.78,1179.7,4412.0,4.565,0.737,false_positive
7091432,K03353.01,CONFIRMED,11.55532445,3.499,250.0,1.7,16.1,5149.0,4.506,0.803,planet_transit
6368230,K03356.01,CONFIRMED,26.0841212,6.141,259.7,1.35,13.8,6083.0,4.563,0.835,planet_transit
7115291,K03357.01,FALSE POSITIVE,52.802767576,5.6184,52110.3,75.82,1238.8,5835.0,4.492,0.901,false_positive
9907505,K03427.01,FALSE POSITIVE,39.206808648,6.24701,186978.0,50.2,1274.3,5945.0,4.545,0.861,false_positive
9027909,K03428.01,CONFIRMED,64.6589166,7.71,235.4,2.12,13.9,5821.0,4.172,1.395,planet_transit
6369845,K07777.01,FALSE POSITIVE,27.6760342,4.234,266.8,5.15,14.4,5123.0,3.442,3.224,false_positive
9230021,K03429.02,CONFIRMED,8.74192361,4.235,295.7,1.94,18.5,5596.0,4.298,1.145,planet_transit
9230021,K03429.03,FALSE POSITIVE,26.936878,4.969,246.9,1.57,8.8,5878.0,4.442,0.998,false_positive
5471688,K03499.01,FALSE POSITIVE,12.4281308,6.79,131.4,0.85,9.4,5940.0,4.621,0.729,false_positive
8552719,K01792.03,CONFIRMED,9.10969334,5.3181,126.4,1.32,47.8,5611.0,4.388,1.073,planet_transit
5471688,K03499.02,FALSE POSITIVE,0.96283264,2.947,96.3,0.74,16.4,5955.0,4.617,0.733,false_positive
6058816,K03500.01,CONFIRMED,73.7502765,13.309,233.1,3.78,33.9,6056.0,3.797,2.481,planet_transit
5130740,K03583.01,FALSE POSITIVE,210.30644361,6.68665,46455.4,101.13,1081.7,7591.0,4.05,2.017,false_positive
9892471,K03584.01,FALSE POSITIVE,8.268081087,3.47103,71479.3,50.31,1320.5,5749.0,4.502,0.922,false_positive
2019076,K03585.01,FALSE POSITIVE,3.564614021,3.44204,94342.0,46.0,728.8,5891.0,4.45,0.892,false_positive
5879448,K07745.01,FALSE POSITIVE,533.47707,23.71,210.6,2.6,15.3,6077.0,3.931,1.759,false_positive
7376490,K03586.01,FALSE POSITIVE,5.877122413,3.7369,15647.1,45.95,287.6,5778.0,4.325,1.043,false_positive
11968513,K03587.01,FALSE POSITIVE,1.036592635,2.40749,124498.0,463.05,444.7,4884.0,2.737,8.747,false_positive
7866921,K03360.01,FALSE POSITIVE,91.4999978,19.5818,65496.0,21.86,1018.4,5263.0,4.572,0.774,false_positive
6619815,K03361.01,CONFIRMED,65.9407869,7.776,580.4,2.33,19.8,5982.0,4.493,0.96,planet_transit
6113752,K07763.01,FALSE POSITIVE,406.45737,9.554,284.2,1.96,12.7,6217.0,4.364,1.141,false_positive
3098197,K03362.01,FALSE POSITIVE,30.47639859,17.9728,130569.0,43.01,236.2,5913.0,4.585,0.787,false_positive
11651712,K03363.01,CONFIRMED,14.53260546,2.4212,328.9,1.69,29.0,6003.0,4.507,0.932,planet_transit
9896558,K01718.02,CONFIRMED,153.348739,12.205,388.0,2.14,12.7,6127.0,4.356,1.08,planet_transit
7045605,K07808.01,FALSE POSITIVE,361.526458,6.947,525.1,5.7,14.0,7196.0,4.064,1.923,false_positive
8738775,K03432.01,CONFIRMED,48.0506878,7.999,274.5,2.36,15.1,5332.0,4.083,1.453,planet_transit
7877818,K03816.01,FALSE POSITIVE,9.44942628,6.3064,1211.9,75.22,81.1,5092.0,3.689,2.664,false_positive
5636642,K03817.01,FALSE POSITIVE,0.933489066,1.41864,14259.0,48.01,374.5,5758.0,4.307,1.084,false_positive
6515722,K03818.01,FALSE POSITIVE,1.908525084,4.169,218.9,3.74,26.9,9174.0,4.013,2.471,false_positive
6679504,K07788.01,FALSE POSITIVE,0.798467681,0.86,120.7,0.82,9.4,5575.0,4.557,0.733,false_positive
5560831,K03819.01,FALSE POSITIVE,0.867721348,4.8783,97653.0,67.0,587.9,5510.0,4.186,1.276,false_positive
5305404,K03820.01,FALSE POSITIVE,161.252567,23.626,2911.5,5.04,94.7,5985.0,4.574,0.811,false_positive
3728432,K03893.01,CONFIRMED,3.90863457,1.7704,867.2,1.86,36.6,4518.0,4.613,0.653,planet_transit
6696580,K02092.03,CONFIRMED,77.086191,4.77,942.8,29.77,12.9,6228.0,4.441,1.049,planet_transit
5473535,K03894.01,FALSE POSITIVE,1.673662758,2.3135,316.4,23.42,33.4,6444.0,4.433,1.053,false_positive
12106934,K03895.01,FALSE POSITIVE,5.93717724,5.355,25450.0,594.32,56.3,5780.0,4.438,1.0,false_positive
6222898,K03896.01,FALSE POSITIVE,3.89043062,6.596,195.4,1.24,14.4,5646.0,4.449,0.896,false_positive
3955866,K03897.01,FALSE POSITIVE,16.8282542,39.098,655.3,2.66,78.3,5575.0,4.496,0.972,false_positive
11200767,K03667.01,FALSE POSITIVE,2.489549075,2.4345,2829.7,59.57,160.6,6184.0,4.138,1.406,false_positive
9892816,K01955.03,CONFIRMED,1.644221032,2.9122,47.8,1.18,24.1,6297.0,4.26,1.369,planet_transit
8589731,K03668.01,FALSE POSITIVE,4.469731089,5.257,3159.6,84.63,286.7,5758.0,3.808,2.318,false_positive
4356766,K03669.01,FALSE POSITIVE,1.731803197,5.6803,44612.0,22.87,221.1,5761.0,4.426,1.029,false_positive
2167890,K03670.01,FALSE POSITIVE,2.64830047,2.6395,12668.0,126.54,79.8,4839.0,2.761,9.278,false_positive
5384079,K02011.02,CONFIRMED,17.2653659,5.02,67.9,1.16,13.9,6388.0,4.244,1.402,planet_transit
4935914,K03743.01,FALSE POSITIVE,3.486318703,2.7904,60135.0,54.53,190.7,5780.0,4.438,1.0,false_positive
11303811,K03744.01,FALSE POSITIVE,1.705780649,1.6271,15498.0,25.95,31.8,4970.0,4.665,0.591,false_positive
2437783,K03745.01,FALSE POSITIVE,7.45306683,4.7617,46552.0,1044.28,84.3,5780.0,4.438,1.0,false_positive
12062660,K03746.01,FALSE POSITIVE,2.929299629,7.102,83918.0,51.67,374.6,5780.0,4.438,1.0,false_positive
9777087,K03747.01,FALSE POSITIVE,5.50811352,2.9516,40380.0,34.03,100.5,5188.0,4.687,0.624,false_positive
5956776,K03821.01,FALSE POSITIVE,0.569115097,3.5028,585597.0,156.15,229.6,7174.0,4.13,1.705,false_positive
8883727,K03822.01,FALSE POSITIVE,2.529073751,1.8827,1572.9,25.8,73.4,5465.0,4.598,0.766,false_positive
6516874,K03824.01,FALSE POSITIVE,0.916326699,3.1427,96384.0,50.7,251.6,6046.0,4.486,0.972,false_positive
11709124,K00435.03,CONFIRMED,33.0405509,3.3613,577.4,2.36,27.5,5688.0,4.415,0.971,planet_transit
9161118,K03898.01,FALSE POSITIVE,1.306723495,6.606,12456.6,27.42,311.7,4651.0,4.612,0.657,false_positive
3556229,K03899.01,FALSE POSITIVE,0.7967202,4.25304,167719.0,56.89,716.6,5780.0,4.438,1.0,false_positive
11911580,K03900.01,FALSE POSITIVE,359.102042,16.949,1102.9,28.76,26.5,6355.0,4.41,1.108,false_positive
9480535,K03901.01,CONFIRMED,160.130899,13.775,1183.0,6.67,32.4,6092.0,4.056,1.759,planet_transit
10583225,K03902.01,FALSE POSITIVE,2.69634575,3.785,185.2,1.46,35.4,5418.0,4.335,1.051,false_positive
5215251,K03903.01,FALSE POSITIVE,2.553924603,9.835,1680.1,32.67,100.5,5993.0,4.489,0.986,false_positive
10383696,K03671.01,FALSE POSITIVE,8.487871809,4.19829,118814.0,46.24,483.9,5553.0,4.558,0.855,false_positive
9777090,K03672.01,FALSE POSITIVE,5.50817321,3.6845,226850.0,39.18,268.7,5051.0,4.663,0.644,false_positive
11455484,K03673.01,FALSE POSITIVE,6.142812722,6.0751,96593.0,31.9,316.1,5780.0,4.438,1.0,false_positive
2446623,K03674.01,FALSE POSITIVE,175.06586091,4.5181,45134.0,40.63,320.6,6021.0,4.57,0.819,false_positive
9596089,K03675.01,FALSE POSITIVE,20.8392148,2.3321,177508.0,51.9,197.6,5378.0,4.488,0.812,false_positive
5738506,K03676.01,FALSE POSITIVE,9.50158045,5.0701,443400.0,73.07,314.9,5780.0,4.438,1.0,false_positive
9777087,K03747.02,FALSE POSITIVE,19.226055,2.949,3266.0,3.52,10.1,5193.0,4.689,0.621,false_positive
4247807,K03748.01,FALSE POSITIVE,2.050435466,8.0122,7765.3,34.84,445.8,5440.0,4.496,0.825,false_positive
7700590,K03750.01,FALSE POSITIVE,1.507101452,5.2005,15847.0,39.32,273.5,5884.0,4.453,0.876,false_positive
9053086,K03751.01,FALSE POSITIVE,1.274841686,3.5903,50253.0,63.68,353.0,6211.0,4.247,1.281,false_positive
3128552,K02055.02,CONFIRMED,4.02582434,2.8059,265.3,1.79,23.9,5509.0,4.308,1.116,planet_transit
5467113,K03825.01,FALSE POSITIVE,2.845746618,13.0719,557741.0,135.99,829.1,5641.0,3.948,1.776,false_positive
8240123,K03826.01,FALSE POSITIVE,2.30120705,25.08,1688.1,28.64,132.5,5641.0,4.554,0.85,false_positive
5114623,K03827.01,FALSE POSITIVE,337.377514,12.136,6110.0,37.23,60.0,6029.0,4.452,0.998,false_positive
10031907,K03828.01,FALSE POSITIVE,8.58965725,8.9793,1161.5,27.86,107.8,5697.0,4.539,0.892,false_positive
5480736,K03904.01,FALSE POSITIVE,8.56751264,5.449,347.9,23.05,17.9,6212.0,4.42,1.054,false_positive
8487748,K03905.01,FALSE POSITIVE,1.061934313,3.194,607.0,15.14,70.0,4304.0,4.675,0.566,false_positive
9892856,K03906.01,FALSE POSITIVE,2.406574511,3.4382,738.0,26.22,63.9,6167.0,4.428,1.107,false_positive
7137213,K03907.01,FALSE POSITIVE,28.64338839,1.2246,624.3,5.82,23.1,6507.0,4.002,1.767,false_positive
6795089,K07792.01,FALSE POSITIVE,96.231257,2.488,938.0,29.26,8.8,4895.0,2.674,9.529,false_positive
3340313,K03677.01,FALSE POSITIVE,30.5528701,5.3367,63521.0,63.57,510.8,6441.0,4.367,1.165,false_positive
9892816,K01955.04,CONFIRMED,26.2347447,3.536,196.5,2.76,22.0,6297.0,4.26,1.369,planet_transit
4150804,K03678.01,CONFIRMED,160.88451966,10.8771,7590.4,9.09,526.1,5650.0,4.313,1.044,planet_transit
5021174,K03679.01,FALSE POSITIVE,4.04506346,3.22222,360177.0,67.94,483.9,5780.0,4.438,1.0,false_positive
9025971,K03680.01,CONFIRMED,141.2415405,6.7645,12990.5,11.49,380.9,5705.0,4.397,1.017,planet_transit
2581316,K03681.01,CONFIRMED,217.83184293,21.306,9148.7,11.17,1244.4,6259.0,4.385,1.167,planet_transit
6314185,K03752.01,FALSE POSITIVE,1.433262145,5.6316,1849.5,5.67,159.3,5977.0,4.318,1.068,false_positive
8620561,K03753.01,FALSE POSITIVE,0.782046543,1.9874,340464.0,43.07,534.0,4768.0,4.661,0.591,false_positive
8937019,K03754.01,FALSE POSITIVE,5.663604992,1.4283,163385.0,54.55,169.4,5780.0,4.438,1.0,false_positive
9896435,K03755.01,FALSE POSITIVE,18.076610347,3.1396,65280.0,39.16,380.6,4848.0,4.55,0.764,false_positive
10352938,K03756.01,FALSE POSITIVE,6.47173281,7.1964,6472.7,13.68,94.5,6318.0,4.079,1.685,false_positive
10676927,K03830.01,FALSE POSITIVE,1.031100362,2.9759,129157.0,27.35,178.5,5666.0,4.601,0.752,false_positive
5649836,K03831.01,FALSE POSITIVE,0.597933142,3.47133,284383.0,63.46,1490.3,5780.0,4.438,1.0,false_positive
7620660,K03832.01,FALSE POSITIVE,5.36652724,8.367,3122.5,7.97,50.7,5858.0,4.553,0.849,false_positive
3836399,K03834.01,FALSE POSITIVE,1.540392098,3.7271,1022.0,17.63,87.2,4911.0,4.564,0.724,false_positive
2581554,K03835.01,CONFIRMED,47.1484324,3.1347,1113.8,2.58,54.5,4975.0,4.579,0.734,planet_transit
